estimate_id,paper_key,authors,year,study_label,effect_size_sd,se,ci_lower,ci_upper,n_treatment,n_control,n_total,learning_domain,outcome,outcome_timing,treatment,control,comparison_type,estimand,estimation_method,outcome_with_ai,is_subgroup,subgroup,coding_notes,design_class,included_in_curated_subset,notes,country,population_category,lab_vs_field,study_design,ai_tool,ai_design,incentives,venue,study_sample_n,study_sample_unit,study_sample_review_status,study_recruited_n,study_randomized_n,estimate_analyzed_n,estimate_sample_unit,estimate_sample_review_status,source_document,source_url,source_version,source_locator,extraction_date,review_date,provenance_review_status,provenance_review_basis,derivation_notes,study_sample_review_basis,study_sample_notes,study_sample_missing_reasons,estimate_sample_review_basis,estimate_sample_notes,estimate_sample_missing_reasons,provenance_missing_reasons,release_id,release_date,view_url,selection
de_simone_etal_2025__est6,de_simone_etal_2025,"Martín De Simone, Federico Tiberti, Maria Barron Rodriguez, Federico Manolio, Wuraola Mosuro, Eliot Dikoru",2025,"De Simone et al., English",0.238,0.068,0.10471999999999998,0.37128,,,654,Language,English skills score,immediate,AI tutoring sessions (Microsoft Copilot/GPT-4),Business-as-usual classroom instruction,ai_vs_bau,ITT,"ANCOVA (OLS, baseline control + school FE)",false,false,,,field_rct,true,Main outcome. Equivalent to 1.5 years of business-as-usual schooling. Regression N=654 (Table 3); 759 completers.,Nigeria,High school,Field,RCT,Microsoft Copilot (GPT-4),tutoring,None (voluntary; ungraded research assessment),Working paper,759,unknown,unreviewed,,,,unknown,unreviewed,De Simone et al (2025) - From Chalkboards to Chatbots.pdf,,,,,,unreviewed,,Main outcome. Equivalent to 1.5 years of business-as-usual schooling. Regression N=654 (Table 3); 759 completers.,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
de_simone_etal_2025__est7,de_simone_etal_2025,"Martín De Simone, Federico Tiberti, Maria Barron Rodriguez, Federico Manolio, Wuraola Mosuro, Eliot Dikoru",2025,"De Simone et al., third-term exam",0.206,0.067,0.07468,0.33731999999999995,,,636,Language,Third-term exam score (broader curriculum),immediate,AI tutoring sessions (Microsoft Copilot/GPT-4),Business-as-usual classroom instruction,ai_vs_bau,ITT,"ANCOVA (OLS, baseline control + school FE)",false,false,,,field_rct,true,"Broader-curriculum school exam taken the day after sessions ended (Table 14) - transfer, not delayed retention. Regression N=636 (Table 2).",Nigeria,High school,Field,RCT,Microsoft Copilot (GPT-4),tutoring,None (voluntary; ungraded research assessment),Working paper,759,unknown,unreviewed,,,,unknown,unreviewed,De Simone et al (2025) - From Chalkboards to Chatbots.pdf,,,,,,unreviewed,,"Broader-curriculum school exam taken the day after sessions ended (Table 14) - transfer, not delayed retention. Regression N=636 (Table 2).",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
fan_etal_2025__est8,fan_etal_2025,"Yizhou Fan, Luzhen Tang, Huixiao Le, Kejie Shen, Shufang Tan, Yueying Zhao, Yuan Shen, Xinyu Li, Dragan Gašević",2024,"Fan et al., Essay score improvement (post-revision m",0.73,0.265,0.2106,1.2494,35,27,62,Writing,Essay score improvement (post-revision minus pre-revision),immediate,ChatGPT 4.0 support during essay revision,No additional support (CN group),ai_vs_bau,ATE,ANOVA + Tukey HSD (mean comparison),true,false,,,lab_rct,false,Four-arm RCT. AI restricted to task-relevant conversations. ESL writing task. Tukey HSD adjusted.,China,University (mixed),Lab,RCT,ChatGPT 4.0,with guardrails,None (no performance-based incentive; compensation not reported),British Journal of Educational Technology,117,unknown,unreviewed,,,,unknown,unreviewed,Fan et al (2024) - BJET - Metacognitive Laziness.pdf,,,,,,unreviewed,,Four-arm RCT. AI restricted to task-relevant conversations. ESL writing task. Tukey HSD adjusted.,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
fan_etal_2025__est9,fan_etal_2025,"Yizhou Fan, Luzhen Tang, Huixiao Le, Kejie Shen, Shufang Tan, Yueying Zhao, Yuan Shen, Xinyu Li, Dragan Gašević",2024,"Fan et al., Knowledge gain (pre-post test on AI in e",-0.05,0.265,-0.5694,0.4694,33,25,58,Writing,Knowledge gain (pre-post test on AI in education),immediate,ChatGPT 4.0 support during essay revision,No additional support (CN group),ai_vs_bau,ATE,ANOVA + Tukey HSD (mean comparison),false,false,,,lab_rct,false,"Post-test within one day. Not significant. Taken within one day of the task (single session), so coded immediate per the atlas convention. [2026-07 W. Erda verification]",China,University (mixed),Lab,RCT,ChatGPT 4.0,with guardrails,None (no performance-based incentive; compensation not reported),British Journal of Educational Technology,117,unknown,unreviewed,,,,unknown,unreviewed,Fan et al (2024) - BJET - Metacognitive Laziness.pdf,,,,,,unreviewed,,"Post-test within one day. Not significant. Taken within one day of the task (single session), so coded immediate per the atlas convention. [2026-07 W. Erda verification]",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
hausman_etal_2025__est10,hausman_etal_2025,"Naomi Hausman, Oren Rigbi, Sarit Weisburd",2025,"Hausman et al., Grade in advanced AI-compatible courses",,,,,,,22806,Mixed,Grade in advanced AI-compatible courses,delayed,Students who began in 2022-23 (ChatGPT available) with AI-compatible intro courses,Students who began in 2021-22 (no ChatGPT) with AI-compatible intro courses,ai_vs_bau,ITT,difference-in-differences,false,false,,not RCT; no SD effect,observational,false,"Effect of early AI exposure on subsequent advanced course performance. Raw effect: +0.928 grade points (0-100 scale), SE 0.229 (Table 5 col. 3). Not in SD units.",Israel,University (mixed),Field,"Quasi-experimental (DiD, cohort comparison)",ChatGPT (unrestricted access),Unrestricted,Course grade,CEPR DP 20206 / CESifo WP 11843,36000,unknown,unreviewed,,,,unknown,unreviewed,Hausman et al (2025) - CESifo - GenAI Impact on Student Achievement.pdf,,,,,,unreviewed,,"Effect of early AI exposure on subsequent advanced course performance. Raw effect: +0.928 grade points (0-100 scale), SE 0.229 (Table 5 col. 3). Not in SD units.",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
hausman_etal_2025__est11,hausman_etal_2025,"Naomi Hausman, Oren Rigbi, Sarit Weisburd",2025,"Hausman et al., Course grade (0-100 scale), Year 2",,,,,130739,184597,500611,Mixed,"Course grade (0-100 scale), Year 2",immediate,AI-compatible courses after ChatGPT rollout (2023-24),AI-incompatible courses,ai_vs_bau,ITT,difference-in-differences,false,false,,not RCT; no SD effect,observational,false,"Year 2 after rollout; effect larger than Year 1. ~80% AI adoption in 2023-24. Raw effect: +1.484 grade points (0-100 scale), SE 0.406 (Table 2). Not in SD units. n_total is the course-enrollment observation count of the full regression sample; arm Ns come from a narrower specification and do not sum to n_total by design. [Codex audit note, 2026-07]",Israel,University (mixed),Field,"Quasi-experimental (DiD, cohort comparison)",ChatGPT (unrestricted access),Unrestricted,Course grade,CEPR DP 20206 / CESifo WP 11843,36000,unknown,unreviewed,,,,unknown,unreviewed,Hausman et al (2025) - CESifo - GenAI Impact on Student Achievement.pdf,,,,,,unreviewed,,"Year 2 after rollout; effect larger than Year 1. ~80% AI adoption in 2023-24. Raw effect: +1.484 grade points (0-100 scale), SE 0.406 (Table 2). Not in SD units. n_total is the course-enrollment observation count of the full regression sample; arm Ns come from a narrower specification and do not sum to n_total by design. [Codex audit note, 2026-07]",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
hausman_etal_2025__est12,hausman_etal_2025,"Naomi Hausman, Oren Rigbi, Sarit Weisburd",2025,"Hausman et al., Course grade (0-100 scale), Year 1",,,,,130739,184597,500611,Mixed,"Course grade (0-100 scale), Year 1",immediate,AI-compatible courses (<=60% grade from AI-incompatible work) after ChatGPT rollout (2022-23),AI-incompatible courses (>=90% grade from in-class exams/lab work),ai_vs_bau,ITT,difference-in-differences,false,false,,not RCT; no SD effect,observational,false,"ITT effect (AI availability, not use). Student FE + semester FE + course controls. ~30% AI adoption in 2022-23. Raw effect: +0.970 grade points (0-100 scale), SE 0.289 (Table 2). Not in SD units. n_total is the course-enrollment observation count of the full regression sample; arm Ns come from a narrower specification and do not sum to n_total by design. [Codex audit note, 2026-07]",Israel,University (mixed),Field,"Quasi-experimental (DiD, cohort comparison)",ChatGPT (unrestricted access),Unrestricted,Course grade,CEPR DP 20206 / CESifo WP 11843,36000,unknown,unreviewed,,,,unknown,unreviewed,Hausman et al (2025) - CESifo - GenAI Impact on Student Achievement.pdf,,,,,,unreviewed,,"ITT effect (AI availability, not use). Student FE + semester FE + course controls. ~30% AI adoption in 2022-23. Raw effect: +0.970 grade points (0-100 scale), SE 0.289 (Table 2). Not in SD units. n_total is the course-enrollment observation count of the full regression sample; arm Ns come from a narrower specification and do not sum to n_total by design. [Codex audit note, 2026-07]",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
hausman_etal_2025__est13,hausman_etal_2025,"Naomi Hausman, Oren Rigbi, Sarit Weisburd",2025,"Hausman et al., 25th percentile grade",,,,,,,10076,Mixed,25th percentile grade,immediate,AI-compatible courses post-ChatGPT (2022-2023),AI-incompatible courses (DID),ai_vs_bau,ITT,difference-in-differences,false,false,,not RCT; no SD effect,observational,false,"Course-semester level. Largest effects for weakest students. Raw effect: +3.014 grade points at the 25th percentile (0-100 scale), SE 0.933 (Table 4). Not in SD units.",Israel,University (mixed),Field,"Quasi-experimental (DiD, cohort comparison)",ChatGPT (unrestricted access),Unrestricted,Course grade,CEPR DP 20206 / CESifo WP 11843,36000,unknown,unreviewed,,,,unknown,unreviewed,Hausman et al (2025) - CESifo - GenAI Impact on Student Achievement.pdf,,,,,,unreviewed,,"Course-semester level. Largest effects for weakest students. Raw effect: +3.014 grade points at the 25th percentile (0-100 scale), SE 0.933 (Table 4). Not in SD units.",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
henkel_etal_2024__est15,henkel_etal_2024,"Owen Henkel, Hannah Horne-Robinson, Nessie Kozhakhmetova, Amanda Lee",2024,"Henkel et al., Math growth score (endline - baseline, 3",0.36,,,,236,241,477,Math,"Math growth score (endline - baseline, 35-item test)",immediate,"Rori AI math tutor (2x30min/week, Feb-Aug 2023)",Regular math instruction only,ai_vs_bau,ATE (complete-case),Reported growth-score d from a school-randomized experiment; no cluster-valid SE or CI available,false,false,,,field_rct,false,"Reported growth-score effect d=0.36 retained (Section 4.1). Schools were randomized (5 treatment, 6 control; Section 3.1), but the paper reports individual-level t-test inference. No school-cluster-valid SE/CI for this d is available. The previously reconstructed independent-student SE and CI are omitted.",Ghana,Middle school,Field,RCT,Rori (WhatsApp-based AI math tutor),tutoring,None,Working paper,477,unknown,unreviewed,,,477,students,reviewed,Henkel et al (2024) - AI Math Tutor Ghana.pdf,,linked PDF SHA-256 3b84457e3fd680d151865bdcf9989441783d692b2157e142fc1ee5d8de6cc205,"Sections 3.1–3.2 (school assignment and complete-case sample), Section 4.1 and Table 1, pp. 5–6.",,2026-09-23,reviewed,primary_source,Retain the authors' reported Morris effect of 0.36. Remove the SE and CI reconstructed as if students were independently randomized: assignment occurred across 11 schools and no cluster-adjusted precision for this effect is available. This row cannot enter inverse-variance pooling.,,,{},primary_source,477 students completed both tests: 236 treatment and 241 control in Section 3.2. Table 1 instead prints treatment N=237; retain the internally consistent body counts and disclose the source discrepancy.,{},"{""extraction_date"":""Original extraction date was not recorded. This corrective source review was completed on 2026-09-23."",""source_url"":""The versioned local PDF is linked from the study record; a separate source landing URL was not verified.""}",2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
kazemitabaar_etal_2023__est18,kazemitabaar_etal_2023,"Majeed Kazemitabaar, Justin Chow, Carl Ka To Ma, Barbara J. Ericson, David Weintrop, Tovi Grossman",2023,"Kazemitabaar et al., Authoring task correctness (training pha",1.67,0.281,1.119,2.221,33,36,69,Coding,"Authoring task correctness (training phase, with AI)",immediate,Codex AI code generator access during training,No AI code generator (baseline),ai_vs_bau,ATE (complete-case),t-test (mean comparison),true,false,,non-standard outcome; SE back-calculated from N and Cohen's d,online_rct,false,During training WITH AI access. t(67)=6.92.,Canada,Middle school,Online,RCT,OpenAI Codex,Unrestricted,None (flat $50 gift card),CHI 2023,69,unknown,unreviewed,,,,unknown,unreviewed,Kazemitabaar et al (2023) - AI Code Generators Novice Learners.pdf,,,,,,unreviewed,,During training WITH AI access. t(67)=6.92.,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
kazemitabaar_etal_2023__est19,kazemitabaar_etal_2023,"Majeed Kazemitabaar, Justin Chow, Carl Ka To Ma, Barbara J. Ericson, David Weintrop, Tovi Grossman",2023,"Kazemitabaar et al., post-test",-0.05,0.241,-0.522,0.422,33,36,69,Coding,"Authoring task correctness (immediate post-test, no AI)",immediate,Codex AI code generator access during training,No AI code generator (baseline),ai_vs_bau,ATE (complete-case),t-test (mean comparison),false,false,,SE back-calculated from N and Cohen's d,online_rct,true,"Post-test 1 day after training; no AI access. Baseline group scored slightly higher (62.9% vs 61.3%), so the sign is negative under the positive-favors-AI convention. Not significant (p=.838).",Canada,Middle school,Online,RCT,OpenAI Codex,Unrestricted,None (flat $50 gift card),CHI 2023,69,unknown,unreviewed,,,,unknown,unreviewed,Kazemitabaar et al (2023) - AI Code Generators Novice Learners.pdf,,,,,,unreviewed,,"Post-test 1 day after training; no AI access. Baseline group scored slightly higher (62.9% vs 61.3%), so the sign is negative under the positive-favors-AI convention. Not significant (p=.838).",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
kazemitabaar_etal_2023__est20,kazemitabaar_etal_2023,"Majeed Kazemitabaar, Justin Chow, Carl Ka To Ma, Barbara J. Ericson, David Weintrop, Tovi Grossman",2023,"Kazemitabaar et al., retention",0.41,0.244,-0.067,0.887,33,36,69,Coding,"Modifying task correctness (1-week retention, no AI)",delayed,Codex AI code generator access during training,No AI code generator (baseline),ai_vs_bau,ATE (complete-case),t-test (mean comparison),false,false,,SE back-calculated from N and Cohen's d,online_rct,true,Retention test 1 week after training; no AI. Marginally significant.,Canada,Middle school,Online,RCT,OpenAI Codex,Unrestricted,None (flat $50 gift card),CHI 2023,69,unknown,unreviewed,,,,unknown,unreviewed,Kazemitabaar et al (2023) - AI Code Generators Novice Learners.pdf,,,,,,unreviewed,,Retention test 1 week after training; no AI. Marginally significant.,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
kestin_etal_2025__est21,kestin_etal_2025,"Greg Kestin, Kelly Miller, Anna Klales, Timothy Milbourne, Gregorio Ponti",2025,"Kestin et al., Post-test score (physics content mastery",0.63,,,,142,174,194,Science,Post-test score (physics content mastery),immediate,AI tutor (GPT-4 with pedagogical prompts and scaffolding),"In-class active learning (peer instruction, group work)",ai_vs_active,ATE,"OLS (linear regression, clustered SE)",false,false,,no SE/CI; active control,field_rct,false,Crossover design. OLS effect size 0.63 SD is underestimate due to ceiling effect; quantile regression gives 0.73-1.3 SD. AI group median time 49 min vs 60 min in-class. Mann-Whitney z=-5.6.,USA,Undergraduate,Field,RCT,"GPT-4 (custom AI tutor platform ""PS2 Pal"")",Socratic / with guardrails,Participation credit (not graded),Scientific Reports,194,unknown,unreviewed,,,,unknown,unreviewed,Kestin et al (2025) - AI Tutoring Outperforms Active Learning.pdf,,,,,,unreviewed,,Crossover design. OLS effect size 0.63 SD is underestimate due to ceiling effect; quantile regression gives 0.73-1.3 SD. AI group median time 49 min vs 60 min in-class. Mann-Whitney z=-5.6.,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
kestin_etal_2025__est22,kestin_etal_2025,"Greg Kestin, Kelly Miller, Anna Klales, Timothy Milbourne, Gregorio Ponti",2025,"Kestin et al., Post-test score (quantile regression, av",1,,,,142,174,194,Science,"Post-test score (quantile regression, avoids ceiling effect)",immediate,AI tutor (GPT-4 with pedagogical prompts and scaffolding),"In-class active learning (peer instruction, group work)",ai_vs_active,ATE,quantile (median) regression,false,false,,active control,field_rct,false,Preferred estimate: quantile-regression effect-size RANGE 0.73-1.3 SD (not a confidence interval; the paper reports no SE/CI for it). Midpoint ~1.0 shown as the point value. Avoids ceiling effect in the post-test.,USA,Undergraduate,Field,RCT,"GPT-4 (custom AI tutor platform ""PS2 Pal"")",Socratic / with guardrails,Participation credit (not graded),Scientific Reports,194,unknown,unreviewed,,,,unknown,unreviewed,Kestin et al (2025) - AI Tutoring Outperforms Active Learning.pdf,,,,,,unreviewed,,Preferred estimate: quantile-regression effect-size RANGE 0.73-1.3 SD (not a confidence interval; the paper reports no SE/CI for it). Midpoint ~1.0 shown as the point value. Avoids ceiling effect in the post-test.,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
kim_etal_2025__est23,kim_etal_2025,Kim et al.,2025,"Kim et al., Problems solved per day (log)",,,,,12435,6469,18904,Math,Problems solved per day (log),immediate,Post-solution AI tutor (GenAI activated after answer submission),Baseline digital practice (correctness feedback + static solution),ai_vs_active,ATT,difference-in-differences,false,false,,not RCT; no SD effect; non-standard outcome; active control,observational,false,"DiD exploiting staggered rollout. Student and date FEs. 2.1M student-day obs. Raw effect: +0.3057 log points (SE 0.0103, p<0.01) = ~35.8% more problems/day; no SD conversion available.",China,Middle school,Field,quasi-experiment,Squirrel AI post-solution GenAI tutor,tutoring,None,Working paper,18904,unknown,unreviewed,,,,unknown,unreviewed,Kim et al (2025) - GenAI Can Improve Performance Without Harming Learning.pdf,,,,,,unreviewed,,"DiD exploiting staggered rollout. Student and date FEs. 2.1M student-day obs. Raw effect: +0.3057 log points (SE 0.0103, p<0.01) = ~35.8% more problems/day; no SD conversion available.",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
kim_etal_2025__est24,kim_etal_2025,Kim et al.,2025,"Kim et al., Average daily correctness rate",0.2,0.008,0.184,0.216,12435,6469,18904,Math,Average daily correctness rate,immediate,Post-solution AI tutor (GenAI activated after answer submission),Baseline digital practice (no AI chat),ai_vs_active,ATT,difference-in-differences,false,false,,not RCT; non-standard outcome; active control,observational,false,"DiD design. Raw effect +2.64pp on ~74% base (Table 2: 0.0264, SE 0.0011); d approximated via IQR-based SD 0.133, SE converted to the same units. Low-performing students benefit most.",China,Middle school,Field,quasi-experiment,Squirrel AI post-solution GenAI tutor,tutoring,None,Working paper,18904,unknown,unreviewed,,,,unknown,unreviewed,Kim et al (2025) - GenAI Can Improve Performance Without Harming Learning.pdf,,,,,,unreviewed,,"DiD design. Raw effect +2.64pp on ~74% base (Table 2: 0.0264, SE 0.0011); d approximated via IQR-based SD 0.133, SE converted to the same units. Low-performing students benefit most.",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
kreijkes_etal_2026__est25,kreijkes_etal_2026,"Pia Kreijkes, Viktor Kewenig, Martina Kuvalja, Mina Lee, Jake M. Hofman, Sylvia Vitello, Abigail Sellen, Sean Rintel, Daniel G. Goldstein, David Rothschild, Lev Tankelevitch, Tim Oates",2026,"Kreijkes et al., Literal retention (cued recall + MC)",-0.44,0.06,-0.557,-0.323,184,184,184,Language,Literal retention (cued recall + MC),delayed,LLM chatbot only,Note-taking only,ai_vs_active,ATE,mixed-effects regression (linear),false,false,,active control,field_rct,false,"Within-subject (Group 1). Test 3 days post-learning. Negative = LLM worse than notes. SE/CI converted to SD units from raw B=1.92 (SE 0.26), Table 3.",England,High school,Field,RCT,GPT-3.5 Turbo (Azure-hosted),Unrestricted,None,"Computers & Education (2026), 243, 105514",344,unknown,unreviewed,,,,unknown,unreviewed,Kreijkes et al (2026) - LLM Use and Note-Taking Reading Comprehension.pdf,,,,,,unreviewed,,"Within-subject (Group 1). Test 3 days post-learning. Negative = LLM worse than notes. SE/CI converted to SD units from raw B=1.92 (SE 0.26), Table 3.",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
kreijkes_etal_2026__est26,kreijkes_etal_2026,"Pia Kreijkes, Viktor Kewenig, Martina Kuvalja, Mina Lee, Jake M. Hofman, Sylvia Vitello, Abigail Sellen, Sean Rintel, Daniel G. Goldstein, David Rothschild, Lev Tankelevitch, Tim Oates",2026,"Kreijkes et al., Comprehension (bridging/knowledge-based",-0.38,0.068,-0.513,-0.247,184,184,184,Language,Comprehension (bridging/knowledge-based inferences),delayed,LLM chatbot only,Note-taking only,ai_vs_active,ATE,mixed-effects regression (linear),false,false,,active control,field_rct,false,"Within-subject (Group 1). Test 3 days post-learning. SE/CI converted to SD units from raw B=0.95 (SE 0.17), Table 3.",England,High school,Field,RCT,GPT-3.5 Turbo (Azure-hosted),Unrestricted,None,"Computers & Education (2026), 243, 105514",344,unknown,unreviewed,,,,unknown,unreviewed,Kreijkes et al (2026) - LLM Use and Note-Taking Reading Comprehension.pdf,,,,,,unreviewed,,"Within-subject (Group 1). Test 3 days post-learning. SE/CI converted to SD units from raw B=0.95 (SE 0.17), Table 3.",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
kumar_etal_2023__est27,kumar_etal_2023,Kumar et al.,2025,"Kumar et al., Test-phase accuracy (SAT-style math, MCQ",,,,,200,200,400,Math,"Test-phase accuracy (SAT-style math, MCQ)",immediate,Try First + Customized GPT-4 explanation (pre-prompted with problem-solving strategies),Try First + correct answer only,ai_vs_active,ATE,mixed-effects logistic regression,false,false,,no SD effect; no SE/CI,online_rct,false,"z=-4.20. Slightly larger effect than stock LLM. MTurk workers, not students. n_total=400 is this two-condition contrast; the study randomized 1,202 participants across six conditions. [Codex audit fix, 2026-07]",USA,Adults general,Online,RCT,GPT-4 (customized pre-prompt),Tutoring with guardrails,None (flat $3.30 MTurk pay),AIED 2025 (Springer LNCS 15880),400,unknown,unreviewed,,,,unknown,unreviewed,Kumar et al (2025) - AIED - Math Education with Large Language Models.pdf,,,,,,unreviewed,,"z=-4.20. Slightly larger effect than stock LLM. MTurk workers, not students. n_total=400 is this two-condition contrast; the study randomized 1,202 participants across six conditions. [Codex audit fix, 2026-07]",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
kumar_etal_2023__est28,kumar_etal_2023,Kumar et al.,2025,"Kumar et al., Test-phase accuracy (SAT-style math, MCQ",,,,,200,200,400,Math,"Test-phase accuracy (SAT-style math, MCQ)",immediate,Try First + Stock GPT-4 explanation with correct answer,Try First + correct answer only,ai_vs_active,ATE,mixed-effects logistic regression,false,false,,no SD effect; no SE/CI,online_rct,false,"z=-3.46. Accuracy from figure (approximate). 2 test questions per participant. MTurk workers, not students. n_total=400 is this two-condition contrast; the study randomized 1,202 participants across six conditions. [Codex audit fix, 2026-07]",USA,Adults general,Online,RCT,GPT-4 (customized pre-prompt),Tutoring with guardrails,None (flat $3.30 MTurk pay),AIED 2025 (Springer LNCS 15880),400,unknown,unreviewed,,,,unknown,unreviewed,Kumar et al (2025) - AIED - Math Education with Large Language Models.pdf,,,,,,unreviewed,,"z=-3.46. Accuracy from figure (approximate). 2 test questions per participant. MTurk workers, not students. n_total=400 is this two-condition contrast; the study randomized 1,202 participants across six conditions. [Codex audit fix, 2026-07]",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
learnlm_team_2025__est29,learnlm_team_2025,LearnLM Team (Google & Eedi),2025,"LearnLM Team, Knowledge transfer (correct on first que",,,,,328,2385,2713,Math,Knowledge transfer (correct on first question of next topic),delayed,LearnLM tutoring (supervised by human tutor),Static pre-written hint,ai_vs_active,ATE,Bayesian logistic regression (predictive-margin contrast),false,false,,no SD effect; active control,field_rct,false,"Key learning outcome: transfer to new topic. ATE +10.1pp, 95% CI [+4.6, +15.4] (Table F.6; pp units). OR=1.6 [1.2, 2.0]. P(LearnLM>hint)>99.9%. Ns are session-level analyzed samples (Table F.4: LearnLM 328, static hints 2,385) from the two-level design (91 students static hints vs 74 tutoring; sessions randomized within the 74).",UK,High school,Field,RCT,LearnLM (Gemini 2.0 Flash fine-tuned),Socratic / with guardrails,None,Working paper,165,students,reviewed,,,2713,sessions,reviewed,AI Team (2025) - AI Tutoring UK Classrooms.pdf,,2025-11-11; linked PDF SHA-256 a0ee40ce7e3b52a75f8a36c665badfb738ae49593c604b60229e7ffa9de04d50,"Table F.4 (sample), Table F.6 and Section F.3.2 (effect), pp. 26–27.",,2026-09-23,reviewed,primary_source,"Math, not Science. Retain reported raw ATE +10.1 percentage points and 95% credible interval [+4.6, +15.4] in notes. No SD conversion or SE is asserted.",primary_source,"The abstract and study design report 165 students across five UK secondary schools, with 91 in static hints and 74 in tutoring. Session-level outcomes are not participant counts. Original recruitment and assignment flow were not separately reconstructed.","{""recruited_n"":""Original recruitment flow was not separately reconstructed."",""randomized_n"":""Initial assignment flow was not separately reconstructed.""}",primary_source,"2,713 tutoring/intervention sessions (328 LearnLM, 2,385 static hints), not unique students; 165 students in the trial.",{},"{""extraction_date"":""Original extraction date was not recorded. This corrective source review was completed on 2026-09-23."",""source_url"":""The versioned local PDF is linked from the study record; a separate source landing URL was not verified.""}",2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
